CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,Age_Bin,Active_and_High_Balance,CreditScoreAgeInteraction,Actual_Churn,Predicted_Churn,Churn_Probability
619,Germany,Female,41,5,92467.58,1,1,0,38270.47,2.4161600314811915,Middle-Aged,0,25379,0,0,0.22
776,France,Female,38,2,169824.46,1,1,0,169291.7,1.0031469942117657,Middle-Aged,0,29488,0,0,0.27
720,Spain,Male,31,4,141356.47,1,0,0,137985.69,1.0244284751556483,Middle-Aged,0,22320,0,0,0.04
785,France,Female,39,1,130147.98,1,1,0,163798.41,0.7945619252348054,Middle-Aged,0,30615,1,0,0.13
774,France,Male,36,7,103688.19,1,0,1,118971.74,0.8715362992925882,Middle-Aged,0,27864,0,0,0.01
699,Germany,Male,36,2,123601.56,2,1,0,103557.85,1.1935508510460577,Middle-Aged,0,25164,0,0,0.05
776,France,Male,36,1,0.0,2,1,0,53477.76,0.0,Middle-Aged,0,27936,0,0,0.01
559,France,Male,34,4,0.0,2,1,1,66721.98,0.0,Middle-Aged,0,19006,0,0,0.0
670,France,Male,37,2,0.0,2,1,1,54229.74,0.0,Middle-Aged,0,24790,0,0,0.01
740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1.1532430843763095,Middle-Aged,0,26640,1,0,0.31
577,Spain,Male,29,2,0.0,1,1,1,168924.41,0.0,Young,0,16733,0,0,0.11
761,France,Female,33,6,138053.79,2,1,0,148779.41,0.9279092449687762,Middle-Aged,0,25113,0,0,0.05
795,France,Male,32,2,117265.21,1,1,1,198317.23,0.5913011693436824,Middle-Aged,0,25440,0,0,0.11
765,France,Male,41,4,124182.21,1,0,0,100153.43,1.2399196912177648,Middle-Aged,0,31365,0,0,0.14
517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1.5222329930991756,Senior,0,30503,1,1,0.76
621,France,Female,50,5,0.0,2,1,0,191756.54,0.0,Middle-Aged,0,31050,1,0,0.14
627,Spain,Female,28,3,157597.61,1,0,1,34097.22,4.622007600619639,Young,1,17556,0,0,0.08
624,Spain,Male,46,3,0.0,2,1,1,62825.03,0.0,Middle-Aged,0,28704,0,0,0.08
656,Germany,Female,23,4,163549.63,1,0,1,21085.12,7.756637382191802,Young,1,15088,0,0,0.15
586,France,Female,35,7,164769.02,3,1,0,119814.25,1.375203867653472,Middle-Aged,0,20510,1,1,0.89
590,Spain,Female,51,3,154962.99,3,0,1,191932.27,0.8073837192672186,Senior,1,30090,1,1,0.86
523,France,Male,30,1,83181.29,1,1,1,138176.78,0.6019918107803641,Young,0,15690,0,0,0.03
728,France,Male,37,0,0.0,2,1,1,72203.8,0.0,Middle-Aged,0,26936,0,0,0.02
593,Spain,Female,38,4,88736.44,2,1,0,67020.03,1.3240286523297589,Middle-Aged,0,22534,0,0,0.06
648,France,Female,50,9,102535.57,1,1,1,189543.19,0.5409615085617162,Middle-Aged,0,32400,0,0,0.43
530,France,Female,33,4,129307.32,1,1,1,172930.28,0.7477425006193248,Middle-Aged,1,17490,0,0,0.1
700,France,Female,32,3,0.0,1,0,0,95740.37,0.0,Middle-Aged,0,22400,0,0,0.15
546,France,Male,29,5,0.0,1,1,1,94823.95,0.0,Young,0,15834,0,0,0.01
757,France,Male,36,7,144852.06,1,0,0,130861.95,1.1069073936312275,Middle-Aged,0,27252,0,0,0.15
750,France,Female,37,6,0.0,1,1,1,117948.0,0.0,Middle-Aged,0,27750,1,0,0.05
683,Spain,Female,36,7,0.0,2,1,0,104786.59,0.0,Middle-Aged,0,24588,0,0,0.01
606,France,Male,61,5,108166.09,2,0,1,8643.21,12.514573867810688,Senior,0,36966,0,0,0.29
650,Spain,Male,20,8,0.0,2,1,1,113469.65,0.0,Young,0,13000,0,0,0.0
678,France,Female,34,6,0.0,2,1,1,124592.84,0.0,Middle-Aged,0,23052,0,0,0.02
664,Germany,Female,36,2,127160.78,2,1,0,78140.75,1.6273299142892792,Middle-Aged,0,23904,0,0,0.11
627,France,Male,44,6,153548.12,1,0,0,35300.08,4.349795241257243,Middle-Aged,0,27588,1,0,0.25
649,Spain,Female,36,6,86607.39,1,0,0,19825.09,4.368574871539044,Middle-Aged,0,23364,0,0,0.21
779,Germany,Male,33,1,158456.76,1,1,1,197000.92,0.8043452791997113,Middle-Aged,1,25707,1,0,0.16
766,Germany,Male,47,9,129289.98,1,1,0,169935.46,0.7608181364854634,Middle-Aged,0,36002,1,1,0.76
684,Spain,Female,38,3,0.0,2,1,0,44255.65,0.0,Middle-Aged,0,25992,0,0,0.21
744,France,Male,42,1,112419.92,1,1,1,83022.92,1.354082944806085,Middle-Aged,0,31248,0,0,0.1
783,Germany,Female,58,3,127539.3,1,1,1,96590.39,1.3204139666482348,Senior,0,45414,1,1,0.54
744,Spain,Male,30,1,128065.12,1,1,0,121525.48,1.0538129123209388,Young,0,22320,0,0,0.25
513,France,Male,35,8,0.0,1,1,0,76640.29,0.0,Middle-Aged,0,17955,1,0,0.13
758,Germany,Male,33,0,129142.54,2,1,1,26606.28,4.853836763350607,Middle-Aged,1,25014,0,0,0.16
622,Germany,Female,28,1,143124.63,2,1,0,81723.8,1.751321279725123,Young,0,17416,0,0,0.1
680,Germany,Male,44,0,129974.79,2,1,1,33391.38,3.892465360820667,Middle-Aged,1,29920,0,0,0.35
667,Germany,Female,44,5,140406.68,2,0,1,57164.19,2.4561999391577136,Middle-Aged,1,29348,0,0,0.28
635,Spain,Male,24,4,140197.18,1,1,1,142935.83,0.9808400035176624,Young,1,15240,0,0,0.02
546,France,Female,27,8,0.0,2,1,1,14858.1,0.0,Young,0,14742,0,0,0.04
610,France,Female,35,7,81905.95,1,1,1,61623.19,1.3291416753984984,Middle-Aged,0,21350,0,0,0.04
678,Germany,Male,36,1,117864.85,2,1,0,27619.06,4.2675185180089406,Middle-Aged,0,24408,0,0,0.14
599,Spain,Male,35,6,137102.65,1,0,0,76870.81,1.783546316215479,Middle-Aged,0,20965,0,0,0.21
589,France,Female,50,4,0.0,2,0,1,182076.97,0.0,Middle-Aged,0,29450,0,0,0.24
698,France,Male,29,5,95167.55,1,1,1,152723.23,0.6231373576894621,Young,0,20242,0,0,0.04
748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1.6228248621535966,Middle-Aged,0,33660,1,1,0.7
535,Spain,Male,48,9,109472.47,1,1,0,157358.43,0.6956886262782362,Middle-Aged,0,25680,1,0,0.49
601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1.888980536334615,Middle-Aged,0,28848,1,1,0.64
810,France,Female,38,9,153166.17,1,1,1,93261.69,1.6423267689015715,Middle-Aged,1,30780,0,0,0.1
570,Spain,Male,21,7,116099.82,1,1,1,148087.62,0.7839940975484649,Young,0,11970,0,0,0.02
696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0.6662076523651818,Middle-Aged,0,28536,0,0,0.12
656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1.298532643977188,Middle-Aged,0,32144,1,1,0.61
838,Spain,Female,41,5,0.0,2,1,0,81313.51,0.0,Middle-Aged,0,34358,0,0,0.08
585,Spain,Female,56,1,128472.8,1,1,0,186476.91,0.6889474948936037,Senior,0,32760,1,1,0.79
594,France,Male,61,3,62391.22,1,1,1,192434.11,0.32422121005470395,Senior,0,36234,0,0,0.28
688,Germany,Male,41,2,112871.19,2,0,1,65520.74,1.7226788036887253,Middle-Aged,0,28208,0,0,0.16
762,France,Male,26,6,130428.78,1,1,0,173365.89,0.7523324224851843,Young,0,19812,0,0,0.03
669,France,Male,25,1,157848.53,1,0,0,37543.93,4.204368855364902,Young,0,16725,1,0,0.03
602,France,Female,63,7,0.0,2,1,1,56323.21,0.0,Senior,0,37926,0,0,0.06
504,Germany,Female,44,0,131873.07,2,1,1,158036.72,0.8344457541260032,Middle-Aged,1,22176,1,0,0.36
682,France,Male,38,4,107192.38,1,1,1,15669.17,6.840973708243641,Middle-Aged,0,25916,0,0,0.07
850,Germany,Female,45,5,127258.79,1,1,1,192744.23,0.6602469500643416,Middle-Aged,0,38250,1,0,0.42
567,France,Male,54,9,96402.96,1,0,0,52035.29,1.852645771744522,Senior,0,30618,1,1,0.84
617,Spain,Male,50,7,0.0,1,1,0,184839.7,0.0,Middle-Aged,0,30850,1,1,0.62
652,France,Male,51,7,0.0,2,0,1,43496.36,0.0,Senior,0,33252,0,0,0.07
835,Germany,Female,47,5,108289.28,2,1,1,45859.55,2.3613245223732022,Middle-Aged,0,39245,1,0,0.27
688,France,Female,32,6,123157.95,1,1,0,172531.23,0.7138298961874902,Middle-Aged,0,22016,0,0,0.07
646,France,Female,37,7,96558.66,1,0,0,163427.18,0.5908359919078332,Middle-Aged,0,23902,0,0,0.15
743,France,Male,30,7,77599.23,1,0,0,144407.1,0.5373643678184797,Young,0,22290,0,0,0.06
507,France,Female,29,4,89349.47,2,0,0,180626.68,0.4946637451344397,Young,0,14703,0,0,0.09
652,France,Male,31,2,119148.55,1,0,0,149740.22,0.7957017159451215,Middle-Aged,0,20212,0,0,0.01
588,Spain,Female,35,7,0.0,2,1,1,108739.15,0.0,Middle-Aged,0,20580,0,0,0.02
640,France,Female,20,4,0.0,2,0,1,78310.82,0.0,Young,0,12800,0,0,0.02
545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0.9132073490273391,Middle-Aged,0,20165,0,0,0.05
350,France,Female,40,0,111098.85,1,1,1,172321.21,0.6447195327841536,Middle-Aged,0,14000,1,1,0.59
651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0.5174905964103687,Middle-Aged,0,26691,0,0,0.41
672,France,Male,52,8,170008.84,1,0,0,56407.42,3.0139446193426327,Senior,0,34944,1,1,0.75
438,Germany,Male,31,8,78398.69,1,1,0,44937.01,1.7446352127121942,Middle-Aged,0,13578,0,0,0.25
556,France,Male,40,5,125909.85,1,1,1,95124.4,1.3236335787663314,Middle-Aged,0,22240,0,0,0.02
719,France,Male,36,3,155423.17,1,1,1,199841.32,0.7777329032854667,Middle-Aged,1,25884,0,0,0.14
578,France,Male,23,10,88980.32,1,1,1,125222.36,0.7105785260715419,Young,0,13294,0,0,0.07
674,France,Female,21,9,120150.39,2,1,1,33964.03,3.5375775489539962,Young,0,14154,0,0,0.01
692,France,Female,36,3,79551.12,1,0,1,178267.07,0.4462468587159703,Middle-Aged,0,24912,0,0,0.37
719,Spain,Male,38,0,0.0,1,1,0,126876.47,0.0,Middle-Aged,0,27322,0,0,0.17
840,Germany,Female,51,1,87779.83,1,0,1,36687.11,2.392661346178535,Senior,0,42840,1,1,0.55
526,France,Male,28,1,112070.44,1,0,1,126281.83,0.8874629073715514,Young,0,14728,0,0,0.04
468,France,Female,56,10,0.0,3,0,1,62256.87,0.0,Senior,0,26208,1,1,0.74
625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1.0133435447242123,Middle-Aged,0,30625,1,1,0.84
495,France,Male,47,10,137682.68,1,1,0,71071.47,1.937242609446519,Middle-Aged,0,23265,0,1,0.72
659,France,Male,36,6,123841.49,2,1,0,96833.0,1.278918240682412,Middle-Aged,0,23724,0,0,0.02
787,France,Female,85,10,0.0,2,1,1,116537.96,0.0,Elderly,0,66895,0,0,0.03
673,France,Female,43,5,168069.73,1,1,1,146992.24,1.143391855243515,Middle-Aged,1,28939,1,0,0.31
695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1.3577248905059538,Senior,0,36835,1,1,0.78
690,Germany,Female,54,1,144027.8,1,1,1,108731.02,1.3246247483008986,Senior,1,37260,1,0,0.31
720,Germany,Male,60,9,115920.62,2,0,0,157552.08,0.7357606449879939,Senior,0,43200,1,1,0.77
432,Germany,Female,45,3,110219.14,1,1,0,43046.7,2.560455040688369,Middle-Aged,0,19440,1,1,0.74
641,France,Male,31,10,155978.17,1,1,0,91510.71,1.7044799455713981,Middle-Aged,0,19871,0,0,0.22
676,Germany,Male,48,3,80697.44,1,0,0,101397.86,0.7958495376529643,Middle-Aged,0,32448,0,1,0.61
468,France,Male,46,7,91443.75,1,1,0,10958.18,8.34479356973512,Middle-Aged,0,21528,0,1,0.52
515,France,Female,28,9,0.0,2,0,0,94141.75,0.0,Young,0,14420,0,0,0.03
671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0.8450340174652358,Middle-Aged,0,21472,0,0,0.0
772,Germany,Male,26,7,152400.51,2,1,0,79414.0,1.9190635152492006,Young,0,20072,0,0,0.04
571,France,Male,40,10,112896.86,1,1,1,121402.53,0.9299382805284206,Middle-Aged,0,22840,0,0,0.06
726,France,Female,42,2,109471.79,1,0,1,175161.05,0.6249779274559042,Middle-Aged,0,30492,0,0,0.13
606,Spain,Female,23,10,70417.79,1,0,1,90896.04,0.7747069069235579,Young,0,13938,0,0,0.13
624,Spain,Female,35,7,119656.45,2,1,1,4595.05,26.040293359158223,Middle-Aged,0,21840,0,0,0.17
636,Germany,Male,67,7,136709.35,1,0,1,66753.1,2.047985037399012,Senior,1,42612,1,0,0.2
463,Germany,Female,41,8,123151.51,2,1,0,70127.93,1.7560978913822212,Middle-Aged,0,18983,0,0,0.18
635,Germany,Female,65,5,117325.54,1,1,0,155799.86,0.753052923154103,Senior,0,41275,1,1,0.9
576,Spain,Male,52,2,100549.43,2,1,1,16644.16,6.041123733489704,Senior,0,29952,0,0,0.33
795,Spain,Female,56,5,0.0,1,1,0,35418.69,0.0,Senior,0,44520,1,1,0.88
521,France,Female,39,6,0.0,2,0,1,27375.15,0.0,Middle-Aged,0,20319,0,0,0.08
554,Germany,Male,26,4,121365.39,1,1,1,8742.36,13.882451649211426,Young,0,14404,0,0,0.21
733,Spain,Male,44,3,106070.89,1,0,1,101617.43,1.0438257491849579,Middle-Aged,0,32252,0,0,0.1
718,France,Female,49,10,0.0,1,1,0,184474.72,0.0,Middle-Aged,0,35182,1,1,0.79
554,France,Female,39,10,160132.75,1,1,0,32824.15,4.8785040892148,Middle-Aged,0,21606,0,0,0.25
490,France,Male,34,5,122952.9,2,0,0,154360.97,0.7965284229556214,Middle-Aged,0,16660,0,0,0.03
652,Spain,Female,42,4,0.0,2,1,1,38152.01,0.0,Middle-Aged,0,27384,0,0,0.02
674,France,Male,26,6,166257.96,1,1,1,149369.41,1.1130656538042158,Young,1,17524,0,0,0.02
498,France,Female,29,9,0.0,1,1,0,190035.83,0.0,Young,0,14442,0,0,0.18
811,France,Male,42,10,0.0,2,1,1,3797.79,0.0,Middle-Aged,0,34062,0,0,0.1
850,France,Male,31,6,131996.66,2,1,1,178747.43,0.7384534703519934,Middle-Aged,1,26350,0,0,0.02
634,Spain,Male,36,2,85996.19,1,1,0,15887.68,5.412759446313118,Middle-Aged,0,22824,0,0,0.05
588,France,Female,64,3,0.0,1,1,1,189703.65,0.0,Senior,0,37632,0,0,0.34
663,Germany,Female,36,6,77253.5,1,0,0,35817.97,2.156836358956133,Middle-Aged,0,23868,1,0,0.13
609,France,Male,39,3,121778.71,1,1,1,138399.67,0.8799060720303741,Middle-Aged,0,23751,0,0,0.02
817,Germany,Female,46,0,89087.89,1,0,1,87941.85,1.0130317931678716,Middle-Aged,0,37582,1,0,0.47
763,Germany,Male,32,9,160680.41,1,1,0,30886.35,5.202311377032249,Middle-Aged,0,24416,0,0,0.26
634,Germany,Male,38,2,148430.55,1,1,1,56055.72,2.6479108644042033,Middle-Aged,1,24092,0,0,0.17
708,Spain,Male,19,7,112615.86,1,1,1,4491.77,25.071599837035286,Young,0,13452,0,0,0.05
529,Spain,Male,34,9,0.0,1,1,1,93208.22,0.0,Middle-Aged,0,17986,0,0,0.09
793,Spain,Male,52,2,0.0,1,1,0,159123.82,0.0,Senior,0,41236,1,1,0.74
786,Spain,Male,29,7,80895.44,2,1,0,64945.57,1.2455882672213054,Young,0,22794,0,0,0.07
642,Spain,Female,33,9,0.0,2,1,1,150475.14,0.0,Middle-Aged,0,21186,0,0,0.03
603,Germany,Male,35,1,123407.69,1,1,0,152541.89,0.8090085287392204,Middle-Aged,0,21105,1,0,0.23
582,France,Male,31,2,0.0,2,1,1,33747.03,0.0,Middle-Aged,0,18042,0,0,0.0
598,Spain,Female,35,8,0.0,3,0,1,88658.73,0.0,Middle-Aged,0,20930,0,1,0.51
644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0.9069887331884248,Middle-Aged,0,30268,0,0,0.49
627,Germany,Male,29,5,139541.58,2,1,0,80607.33,1.7311276778426972,Young,0,18183,0,0,0.03
556,Germany,Male,33,3,124213.36,2,1,0,62627.55,1.9833661064499568,Middle-Aged,0,18348,0,0,0.09
696,Spain,Male,24,9,0.0,1,0,0,10883.52,0.0,Young,0,16704,0,0,0.12
454,Spain,Female,48,5,144837.79,1,1,1,93151.77,1.554858163188955,Middle-Aged,1,21792,0,0,0.28
850,France,Male,31,1,96399.31,2,1,0,106534.15,0.9048676879667225,Middle-Aged,0,26350,0,0,0.09
606,Spain,Male,34,3,161572.24,1,0,1,191076.22,0.8455905187992518,Middle-Aged,1,20604,0,0,0.12
746,Spain,Male,49,7,0.0,2,0,1,10096.25,0.0,Middle-Aged,0,36554,0,0,0.09
734,France,Male,51,1,118537.47,1,1,1,116912.45,1.0138994606647966,Senior,0,37434,0,0,0.19
694,France,Male,47,4,0.0,2,1,0,197528.62,0.0,Middle-Aged,0,32618,0,0,0.11
622,France,Female,32,6,169089.38,2,1,0,101057.95,1.6731922624593119,Middle-Aged,0,19904,0,0,0.18
641,France,Male,31,9,112494.99,1,1,1,32231.6,3.4902080566897085,Middle-Aged,0,19871,0,0,0.01
539,France,Female,22,0,100885.93,2,1,1,38772.65,2.6019869676176373,Young,0,11858,0,0,0.06
626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0.7827205976155155,Young,0,14398,0,0,0.13
662,France,Male,29,5,147092.65,1,1,0,10928.3,13.459792465433782,Young,0,19198,0,0,0.15
496,France,Female,41,1,176024.05,2,1,0,182337.98,0.9653723815521044,Middle-Aged,0,20336,0,0,0.38
719,Spain,Female,35,8,0.0,1,1,1,165162.4,0.0,Middle-Aged,0,25165,0,0,0.09
694,Spain,Female,35,7,0.0,1,1,0,133570.43,0.0,Middle-Aged,0,24290,1,0,0.31
629,Germany,Male,35,8,112330.83,1,1,1,91001.02,1.2343908892449778,Middle-Aged,0,22015,0,0,0.14
707,France,Female,46,7,127476.73,2,1,1,146011.55,0.8730592203151053,Middle-Aged,0,32522,0,0,0.24
640,France,Male,45,1,0.0,1,1,1,10908.33,0.0,Middle-Aged,0,28800,0,1,0.56
760,France,Female,32,7,0.0,2,1,1,105969.05,0.0,Middle-Aged,0,24320,0,0,0.0
774,Germany,Male,34,4,120875.23,2,0,1,113407.26,1.0658508987872557,Middle-Aged,0,26316,0,0,0.06
710,Germany,Male,34,9,134260.36,2,1,0,147074.67,0.9128720805560874,Middle-Aged,0,24140,0,0,0.1
562,Spain,Male,36,5,0.0,1,0,1,182843.24,0.0,Middle-Aged,0,20232,0,0,0.28
569,France,Male,37,9,178755.84,1,1,0,199929.17,0.8940958440431678,Middle-Aged,0,21053,0,0,0.29
685,Spain,Female,43,6,117302.62,1,0,0,68701.73,1.7074187214790661,Middle-Aged,0,29455,0,0,0.18
516,France,Male,37,8,0.0,1,1,0,101834.58,0.0,Middle-Aged,0,19092,0,0,0.24
850,France,Female,32,8,0.0,2,1,1,55593.8,0.0,Middle-Aged,0,27200,0,0,0.06
559,Spain,Female,40,7,144470.77,1,1,1,18917.95,7.636703236872916,Middle-Aged,1,22360,0,0,0.13
757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0.7330626549256167,Young,1,22710,0,0,0.08
651,Germany,Female,25,2,109175.14,2,1,0,114566.47,0.9529414670802024,Young,0,16275,0,0,0.08
740,France,Male,36,4,172381.8,1,1,1,86480.29,1.9933073767444582,Middle-Aged,1,26640,0,0,0.05
545,France,Female,55,5,0.0,1,0,0,10034.77,0.0,Senior,0,29975,1,1,0.89
641,Spain,Male,40,5,102145.13,1,1,1,100637.07,1.014985134205517,Middle-Aged,0,25640,0,0,0.02
669,France,Female,35,7,0.0,1,1,1,49108.23,0.0,Middle-Aged,0,23415,1,0,0.04
655,France,Male,37,4,0.0,2,1,1,142415.97,0.0,Middle-Aged,0,24235,0,0,0.0
729,Germany,Female,39,1,131513.26,1,1,1,193715.0,0.678900756265648,Middle-Aged,1,28431,0,0,0.37
512,Spain,Male,33,3,176666.62,1,1,0,94670.77,1.8661158032199379,Middle-Aged,0,16896,0,0,0.18
621,France,Male,31,7,136658.61,1,1,1,148689.13,0.9190894452069225,Middle-Aged,1,19251,0,0,0.0
693,France,Male,31,1,0.0,2,0,1,182270.88,0.0,Middle-Aged,0,21483,0,0,0.03
708,Spain,Male,33,3,0.0,2,1,0,138613.21,0.0,Middle-Aged,0,23364,0,0,0.0
754,Spain,Female,19,9,0.0,1,1,0,189641.11,0.0,Young,0,14326,0,0,0.13
778,Germany,Female,48,3,102290.56,2,1,0,182691.31,0.5599092808519464,Middle-Aged,0,37344,0,0,0.45
651,Germany,Female,35,1,163700.78,3,1,1,29583.48,5.533520059168158,Middle-Aged,1,22785,1,1,0.64
608,France,Male,50,6,0.0,1,1,0,93568.77,0.0,Middle-Aged,0,30400,1,1,0.66
702,Germany,Female,60,5,138597.54,2,1,1,41536.59,3.3367577839201537,Senior,1,42120,1,0,0.19
613,France,Female,24,7,140453.91,1,1,0,129001.3,1.088779027808247,Young,0,14712,0,0,0.07
717,France,Male,36,2,148061.89,1,1,0,179128.69,0.8265671456649407,Middle-Aged,0,25812,1,0,0.17
463,France,Male,35,2,101257.16,1,1,1,118113.64,0.8572859154962966,Middle-Aged,0,16205,0,0,0.0
692,Germany,Male,24,2,120596.93,1,0,1,180490.53,0.6681620913850715,Young,0,16608,0,0,0.11
684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0.7344590178664068,Middle-Aged,0,27360,0,0,0.48
678,Spain,Female,49,1,0.0,2,1,1,102472.9,0.0,Middle-Aged,0,33222,0,0,0.07
619,Germany,Male,40,9,103604.31,2,0,0,140947.05,0.7350583783058958,Middle-Aged,0,24760,0,0,0.29
632,Spain,Female,40,3,109740.62,1,1,0,141896.74,0.7733836591312809,Middle-Aged,0,25280,0,0,0.34
576,France,Male,32,7,0.0,2,1,0,4660.91,0.0,Middle-Aged,0,18432,0,0,0.02
791,Spain,Male,25,7,0.0,1,1,0,89666.28,0.0,Young,0,19775,0,0,0.05
509,France,Male,26,10,0.0,2,1,1,6177.83,0.0,Young,0,13234,0,0,0.02
567,France,Male,36,7,0.0,2,0,1,3896.08,0.0,Middle-Aged,0,20412,0,0,0.01
630,Germany,Female,28,8,106425.75,1,1,1,20344.84,5.231092994587326,Young,0,17640,0,0,0.22
674,France,Female,27,4,79144.34,1,0,1,50743.83,1.5596840049322251,Young,0,18198,0,0,0.04
663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0.8138037890032158,Middle-Aged,1,24531,0,0,0.05
626,Spain,Male,62,3,0.0,1,1,1,65010.74,0.0,Senior,0,38812,0,0,0.23
710,Germany,Male,37,6,135795.63,1,0,1,46523.6,2.918854731792037,Middle-Aged,1,26270,0,0,0.13
698,Spain,Male,45,5,164450.94,1,1,0,141970.02,1.1583497699021246,Middle-Aged,0,31410,1,0,0.48
754,Germany,Female,55,3,161608.81,1,1,0,8080.85,19.998986492757567,Senior,0,41470,1,1,0.96
520,France,Male,34,4,134007.9,1,1,1,193209.11,0.693589965814759,Middle-Aged,1,17680,0,0,0.11
706,Germany,Female,46,7,111288.18,1,1,1,149170.25,0.7460480893475743,Middle-Aged,0,32476,1,1,0.56
738,Spain,Male,31,9,79019.8,1,1,1,18606.23,4.246953842879509,Middle-Aged,0,22878,0,0,0.05
850,Spain,Female,39,6,0.0,2,1,0,103921.43,0.0,Middle-Aged,0,33150,0,0,0.03
750,Spain,Female,39,6,0.0,2,0,0,19264.33,0.0,Middle-Aged,0,29250,0,0,0.07
617,France,Male,54,6,102141.9,1,1,1,45325.26,2.253531474502297,Senior,0,33318,0,0,0.32
616,France,Male,37,9,0.0,1,1,0,111312.96,0.0,Middle-Aged,0,22792,0,0,0.32
548,Germany,Male,32,5,175214.71,1,1,1,155165.61,1.129210976581731,Middle-Aged,1,17536,0,0,0.09
507,Germany,Male,40,3,120105.43,1,1,0,92075.01,1.304430268321448,Middle-Aged,0,20280,1,0,0.28
809,France,Female,38,2,154763.21,2,1,1,174800.31,0.8853714847530877,Middle-Aged,1,30742,0,0,0.1
673,France,Female,38,2,170061.92,2,0,0,134901.34,1.2606392197438514,Middle-Aged,0,25574,1,0,0.27
487,Spain,Male,44,6,61691.45,1,1,1,53087.98,1.1620606020421194,Middle-Aged,0,21428,0,0,0.31
782,Spain,Female,41,4,0.0,1,1,0,132943.88,0.0,Middle-Aged,0,32062,0,0,0.47
778,France,Male,42,6,0.0,2,1,1,106197.44,0.0,Middle-Aged,0,32676,0,0,0.02
608,Spain,Female,56,5,0.0,2,0,1,153810.41,0.0,Senior,0,34048,0,0,0.15
526,France,Female,37,5,53573.18,1,1,0,62830.97,0.8526556250842539,Middle-Aged,0,19462,0,0,0.27
638,Germany,Female,53,1,123916.67,1,1,0,16657.68,7.439011314900994,Senior,0,33814,1,1,0.91
681,France,Male,34,7,0.0,2,0,0,130686.59,0.0,Middle-Aged,0,23154,0,0,0.0
693,Germany,Male,44,5,124601.58,2,1,1,46998.13,2.6512029308400145,Middle-Aged,0,30492,1,0,0.32
529,France,Male,61,1,0.0,2,1,1,191370.97,0.0,Senior,0,32269,0,0,0.24
779,Spain,Female,38,7,0.0,2,1,1,138542.87,0.0,Middle-Aged,0,29602,0,0,0.01
550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1.1396608518734541,Middle-Aged,0,24750,1,1,0.69
535,Spain,Male,35,8,118989.92,1,1,1,135536.72,0.8779164790176418,Middle-Aged,0,18725,0,0,0.05
618,Germany,Male,44,5,157955.83,2,0,0,139297.71,1.133944197646896,Middle-Aged,0,27192,0,0,0.39
458,Germany,Male,35,9,146780.52,2,1,1,3476.38,42.22223117150599,Middle-Aged,1,16030,0,0,0.11
539,France,Male,38,5,0.0,2,1,0,47388.41,0.0,Middle-Aged,0,20482,0,0,0.02
715,France,Female,38,0,0.0,2,1,1,332.81,0.0,Middle-Aged,0,27170,0,0,0.23
592,Spain,Female,41,2,138734.94,1,1,0,90020.74,1.541144185217762,Middle-Aged,0,24272,0,0,0.12
645,France,Male,29,1,130131.08,2,0,1,196474.35,0.6623311388993016,Young,1,18705,0,0,0.01
733,Germany,Male,38,9,111347.37,2,0,1,194872.97,0.5713843741387017,Middle-Aged,0,27854,0,0,0.17
565,Germany,Female,58,3,108888.24,3,0,1,135875.51,0.8013823830357656,Senior,0,32770,1,1,0.89
566,France,Male,34,3,0.0,1,0,0,188135.69,0.0,Middle-Aged,0,19244,0,0,0.19
569,Spain,Female,42,1,0.0,1,1,1,83629.6,0.0,Middle-Aged,0,23898,1,0,0.23
680,France,Male,34,3,143292.95,1,1,0,66526.01,2.153938737645622,Middle-Aged,0,23120,0,0,0.17
564,France,Male,31,4,0.0,2,1,0,53520.03,0.0,Middle-Aged,0,17484,0,0,0.0
601,France,Male,39,3,72647.64,1,1,0,41777.9,1.7389011893848183,Middle-Aged,0,23439,1,0,0.11
771,Spain,Female,33,5,0.0,2,1,0,8673.43,0.0,Middle-Aged,0,25443,0,0,0.01
636,Spain,Female,32,8,0.0,2,1,0,138555.46,0.0,Middle-Aged,0,20352,0,0,0.1
659,Germany,Male,39,8,106259.63,2,1,1,198103.32,0.5363849025851762,Middle-Aged,0,25701,0,0,0.16
678,Germany,Female,43,2,153393.18,2,1,1,193828.27,0.7913870355444023,Middle-Aged,1,29154,0,0,0.18
